fib_sum	dfsr	ifsr	actlr	cpacr	pmcr	cache_aux_cntrl	cntrl
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	142
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	142
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	142
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	142
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	142
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	143
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	143
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	143
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	143
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	143
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	143
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	144
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	144
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	144
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	144
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	144
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	144
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	145
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	145
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	145
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	145
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	145
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	145
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	146
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	146
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	146
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	146
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	146
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	146
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	146
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	147
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	147
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	147
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	147
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	147
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	147
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	148
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	148
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	148
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	148
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	148
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	148
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	149
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	149
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	149
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	149
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	149
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	149
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	149
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	150
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	150
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	150
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	150
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	150
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	150
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	151
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	151
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	151
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	151
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	151
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	151
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	152
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	152
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	152
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	152
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	152
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	152
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	152
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	153
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	153
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	153
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	153
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	153
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	153
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	154
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	154
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	154
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	154
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	154
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	154
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	154
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	155
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	155
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	155
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	155
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	155
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	155
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	156
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	156
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	156
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	156
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	156
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	156
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	157
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	157
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	157
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	157
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	157
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	157
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	158
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	158
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	158
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	158
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	158
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	158
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	158
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	159
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	159
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	159
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	159
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	159
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	159
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	159
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	160
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	160
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	160
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	160
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	160
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	160
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	161
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	161
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	161
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	161
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	161
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	161
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	162
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	162
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	162
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	162
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	162
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	162
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	163
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	163
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	163
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	163
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	163
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	163
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	163
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	164
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	164
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	164
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	164
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	164
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	164
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	164
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	165
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	165
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	165
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	165
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	165
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	166
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	166
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	166
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	166
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	166
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	166
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	166
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	167
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	167
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	167
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	167
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	167
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	168
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	168
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	168
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	168
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	168
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	168
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	168
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	169
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	169
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	169
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	169
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	169
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	169
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	169
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	170
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	170
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	170
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	170
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	170
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	170
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	171
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	171
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	171
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	171
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	171
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	171
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	172
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	172
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	172
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	172
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	172
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	172
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	173
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	173
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	173
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	173
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	173
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	173
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	173
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	174
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	174
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	174
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	174
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	174
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	174
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	175
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	175
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	175
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	175
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	175
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	175
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	175
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	176
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	176
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	176
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	176
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	176
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	176
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	177
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	177
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	177
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	177
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	177
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	177
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	178
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	178
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	178
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	178
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	178
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	178
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	178
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	179
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	179
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	179
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	179
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	179
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	179
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	180
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	180
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	180
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	180
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	180
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	180
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	181
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	181
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	181
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	181
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	181
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	181
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	181
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	182
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	182
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	182
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	182
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	182
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	182
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	183
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	183
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	183
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	183
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	183
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	183
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	183
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	184
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	184
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	184
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	184
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	184
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	185
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	185
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	185
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	185
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	185
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	185
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	185
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	186
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	186
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	186
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	186
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	186
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	186
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	187
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	187
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	187
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	187
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	187
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	187
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	188
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	188
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	188
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	188
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	188
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	188
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	188
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	189
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	189
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	189
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	189
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	189
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	189
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	190
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	190
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	190
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	190
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	190
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	190
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	190
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	191
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	191
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	191
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	191
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	191
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	192
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	192
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	192
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	192
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	192
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	192
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	192
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	193
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	193
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	193
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	193
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	193
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	193
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	193
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	194
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	194
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	194
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	194
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	194
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	194
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	195
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	195
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	195
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	195
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	195
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	195
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	196
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	196
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	196
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	196
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	196
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	196
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	197
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	197
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	197
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	197
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	197
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	197
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	197
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	198
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	198
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	198
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	198
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	198
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	198
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	199
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	199
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	199
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	199
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	199
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	199
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	200
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	200
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	200
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	200
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	200
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	200
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	200
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	201
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	201
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	201
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	201
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	201
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	201
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	202
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	202
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	202
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	202
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	202
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	202
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	203
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	203
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	203
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	203
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	203
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	203
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	204
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	204
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	204
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	204
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	204
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	204
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	204
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	205
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	205
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	205
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	205
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	205
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	205
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	205
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	206
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	206
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	206
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	206
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	206
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	207
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	207
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	207
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	207
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	207
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	207
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	207
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	208
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	208
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	208
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	208
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	208
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	208
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	209
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	209
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	209
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	209
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	209
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	209
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	209
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	210
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	210
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	210
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	210
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	210
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	210
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	211
